ticker,company_name,quarter_end_date,stock_price,market_cap,industry,sector,isETF,isFund,mkt_cap_rank
AAL,American Airlines Group Inc.,2019-09-30,26.78388,11720568660.0,"Airlines, Airports & Air Services",Industrials,False,False,634
AAL,American Airlines Group Inc.,2019-12-31,28.574404,12209448840.0,"Airlines, Airports & Air Services",Industrials,False,False,652
AAMI,Acadian Asset Management,2019-03-31,13.09,1264530000.0,Asset Management,Financial Services,False,False,1916
AAMI,Acadian Asset Management,2019-06-30,11.18,1052100000.0,Asset Management,Financial Services,False,False,2076
AAON,"AAON, Inc.",2019-03-31,29.89,1614686026.0,Construction,Industrials,False,False,1759
AAON,"AAON, Inc.",2019-06-30,32.1,1727494368.0,Construction,Industrials,False,False,1744
AAON,"AAON, Inc.",2019-09-30,29.65,1595643048.0,Construction,Industrials,False,False,1806
AAON,"AAON, Inc.",2019-12-31,32.0,1715246376.0,Construction,Industrials,False,False,1803
AAP,"Advance Auto Parts, Inc.",2019-03-31,155.24,12464376810.0,Specialty Retail,Consumer Cyclical,False,False,612
AAP,"Advance Auto Parts, Inc.",2019-06-30,140.06,11233453420.0,Specialty Retail,Consumer Cyclical,False,False,658
AAP,"Advance Auto Parts, Inc.",2019-09-30,147.99,11641017400.0,Specialty Retail,Consumer Cyclical,False,False,640
AAP,"Advance Auto Parts, Inc.",2019-12-31,143.36,11080028960.0,Specialty Retail,Consumer Cyclical,False,False,692
AAPL,Apple Inc.,2019-03-31,45.75,874087854920.0,Consumer Electronics,Technology,False,False,7
AAPL,Apple Inc.,2019-06-30,48.4,905168066720.0,Consumer Electronics,Technology,False,False,8
AAPL,Apple Inc.,2019-09-30,53.99,988792358400.0,Consumer Electronics,Technology,False,False,7
AAPL,Apple Inc.,2019-12-31,71.0,1280300057640.0,Consumer Electronics,Technology,False,False,8
AAT,"American Assets Trust, Inc.",2019-03-31,35.15,2317284903.0,REIT - Diversified,Real Estate,False,False,1491
AAT,"American Assets Trust, Inc.",2019-06-30,35.87,2786635662.0,REIT - Diversified,Real Estate,False,False,1394
AAT,"American Assets Trust, Inc.",2019-09-30,35.98,2788684656.0,REIT - Diversified,Real Estate,False,False,1381
AAT,"American Assets Trust, Inc.",2019-12-31,35.56,2741289004.0,REIT - Diversified,Real Estate,False,False,1450
AB,AllianceBernstein Holding L.P.,2019-03-31,17.1,2798946810.0,Asset Management,Financial Services,False,False,1367
AB,AllianceBernstein Holding L.P.,2019-06-30,17.89,2881642400.0,Asset Management,Financial Services,False,False,1378
AB,AllianceBernstein Holding L.P.,2019-09-30,17.9,2809359283.0,Asset Management,Financial Services,False,False,1373
AB,AllianceBernstein Holding L.P.,2019-12-31,18.86,2974830340.0,Asset Management,Financial Services,False,False,1392
ABBV,AbbVie Inc.,2019-03-31,61.31,119554400000.0,Drug Manufacturers - General,Healthcare,False,False,76
ABBV,AbbVie Inc.,2019-06-30,56.45,108705400000.0,Drug Manufacturers - General,Healthcare,False,False,87
ABBV,AbbVie Inc.,2019-09-30,59.12,112368480000.0,Drug Manufacturers - General,Healthcare,False,False,83
ABBV,AbbVie Inc.,2019-12-31,70.13,131127740000.0,Drug Manufacturers - General,Healthcare,False,False,75
ABCB,Ameris Bancorp,2019-03-31,32.43,1683786140.0,Banks - Regional,Financial Services,False,False,1728
ABCB,Ameris Bancorp,2019-06-30,36.47,2761005600.0,Banks - Regional,Financial Services,False,False,1399
ABCB,Ameris Bancorp,2019-09-30,37.01,2793830726.0,Banks - Regional,Financial Services,False,False,1378
ABCB,Ameris Bancorp,2019-12-31,39.26,2945795498.0,Banks - Regional,Financial Services,False,False,1400
ABCVX,American Beacon The London Company Income Equity Fund Investor Class,2019-03-31,13.2,1683324500.0,Asset Management - Income,Financial Services,False,True,1729
ABCVX,American Beacon The London Company Income Equity Fund Investor Class,2019-06-30,13.46,1677206356.0,Asset Management - Income,Financial Services,False,True,1763
ABCVX,American Beacon The London Company Income Equity Fund Investor Class,2019-09-30,13.64,1694544180.0,Asset Management - Income,Financial Services,False,True,1756
ABCVX,American Beacon The London Company Income Equity Fund Investor Class,2019-12-31,14.75,1723571936.0,Asset Management - Income,Financial Services,False,True,1800
ABEV,Ambev S.A.,2019-03-31,3.37,68246919651.0,Beverages - Alcoholic,Consumer Defensive,False,False,144
ABEV,Ambev S.A.,2019-06-30,3.59,72822698423.0,Beverages - Alcoholic,Consumer Defensive,False,False,133
ABEV,Ambev S.A.,2019-09-30,3.59,72665413978.0,Beverages - Alcoholic,Consumer Defensive,False,False,133
ABEV,Ambev S.A.,2019-12-31,3.71,73302732000.0,Beverages - Alcoholic,Consumer Defensive,False,False,145
ABG,"Asbury Automotive Group, Inc.",2019-03-31,70.949997,1355145000.0,Auto - Dealerships,Consumer Cyclical,False,False,1868
ABG,"Asbury Automotive Group, Inc.",2019-06-30,84.15,1607265000.0,Auto - Dealerships,Consumer Cyclical,False,False,1799
ABG,"Asbury Automotive Group, Inc.",2019-09-30,102.33,1954503000.0,Auto - Dealerships,Consumer Cyclical,False,False,1648
ABG,"Asbury Automotive Group, Inc.",2019-12-31,111.79,2135189000.0,Auto - Dealerships,Consumer Cyclical,False,False,1634
ABM,ABM Industries Incorporated,2019-03-31,32.73,2459835000.0,Specialty Business Services,Industrials,False,False,1454
ABM,ABM Industries Incorporated,2019-06-30,35.85,2685978000.0,Specialty Business Services,Industrials,False,False,1418
ABM,ABM Industries Incorporated,2019-09-30,32.43,2426176000.0,Specialty Business Services,Industrials,False,False,1480
ABM,ABM Industries Incorporated,2019-12-31,34.01,2522799000.0,Specialty Business Services,Industrials,False,False,1515
ABR,"Arbor Realty Trust, Inc.",2019-03-31,7.01,1175723913.0,REIT - Mortgage,Real Estate,False,False,1961
ABR,"Arbor Realty Trust, Inc.",2019-06-30,6.69,1152739435.0,REIT - Mortgage,Real Estate,False,False,2027
ABR,"Arbor Realty Trust, Inc.",2019-09-30,7.35,1332130933.0,REIT - Mortgage,Real Estate,False,False,1924
ABR,"Arbor Realty Trust, Inc.",2019-12-31,8.21,1589871112.0,REIT - Mortgage,Real Estate,False,False,1855
ABT,Abbott Laboratories,2019-03-31,71.44,140790894010.0,Medical - Devices,Healthcare,False,False,61
ABT,Abbott Laboratories,2019-06-30,76.08,149416822515.0,Medical - Devices,Healthcare,False,False,57
ABT,Abbott Laboratories,2019-09-30,75.63,147468646676.0,Medical - Devices,Healthcare,False,False,56
ABT,Abbott Laboratories,2019-12-31,78.83,153641905016.0,Medical - Devices,Healthcare,False,False,60
ACA,"Arcosa, Inc.",2019-03-31,30.02,1468416000.0,Industrial - Infrastructure Operations,Industrials,False,False,1820
ACA,"Arcosa, Inc.",2019-06-30,36.88,1804872000.0,Industrial - Infrastructure Operations,Industrials,False,False,1719
ACA,"Arcosa, Inc.",2019-09-30,33.53,1638659000.0,Industrial - Infrastructure Operations,Industrials,False,False,1783
ACA,"Arcosa, Inc.",2019-12-31,43.73,2129489999.0,Industrial - Infrastructure Operations,Industrials,False,False,1635
ACAD,ACADIA Pharmaceuticals Inc.,2019-03-31,26.98,3893591720.0,Biotechnology,Healthcare,False,False,1172
ACAD,ACADIA Pharmaceuticals Inc.,2019-06-30,26.92,3927789520.0,Biotechnology,Healthcare,False,False,1196
ACAD,ACADIA Pharmaceuticals Inc.,2019-09-30,35.99,5560167080.0,Biotechnology,Healthcare,False,False,975
ACAD,ACADIA Pharmaceuticals Inc.,2019-12-31,42.78,6646643040.0,Biotechnology,Healthcare,False,False,940
ACB,Aurora Cannabis Inc.,2019-03-31,1101.6,9931600382.0,Drug Manufacturers - Specialty & Generic,Healthcare,False,False,699
ACB,Aurora Cannabis Inc.,2019-06-30,939.6,5227112250.0,Drug Manufacturers - Specialty & Generic,Healthcare,False,False,1017
ACB,Aurora Cannabis Inc.,2019-09-30,526.8,2930654249.0,Drug Manufacturers - Specialty & Generic,Healthcare,False,False,1349
ACB,Aurora Cannabis Inc.,2019-12-31,259.2,2369603808.0,Drug Manufacturers - Specialty & Generic,Healthcare,False,False,1570
ACEVX,American Century International Value Fund Investor Class,2019-03-31,6.16,1387404520.0,Asset Management,Financial Services,False,True,1854
ACEVX,American Century International Value Fund Investor Class,2019-06-30,6.18,1392881117.0,Asset Management,Financial Services,False,True,1895
ACEVX,American Century International Value Fund Investor Class,2019-09-30,5.93,1336289617.0,Asset Management,Financial Services,False,True,1922
ACEVX,American Century International Value Fund Investor Class,2019-12-31,6.36,1433793476.0,Asset Management,Financial Services,False,True,1927
ACGL,Arch Capital Group Ltd.,2019-03-31,31.06,13112427725.0,Insurance - Diversified,Financial Services,False,False,591
ACGL,Arch Capital Group Ltd.,2019-06-30,35.98,15233026338.0,Insurance - Diversified,Financial Services,False,False,532
ACGL,Arch Capital Group Ltd.,2019-09-30,39.92,16915475354.0,Insurance - Diversified,Financial Services,False,False,489
ACGL,Arch Capital Group Ltd.,2019-12-31,40.78,17322934785.0,Insurance - Diversified,Financial Services,False,False,507
ACGLO,Arch Capital Group Ltd.,2019-03-31,16.97,13112427725.0,Insurance - Diversified,Financial Services,False,False,591
ACGLO,Arch Capital Group Ltd.,2019-06-30,17.63,15233026338.0,Insurance - Diversified,Financial Services,False,False,532
ACGLO,Arch Capital Group Ltd.,2019-09-30,18.48,16915475354.0,Insurance - Diversified,Financial Services,False,False,489
ACGLO,Arch Capital Group Ltd.,2019-12-31,18.73,17322934785.0,Insurance - Diversified,Financial Services,False,False,507
ACHC,"Acadia Healthcare Company, Inc.",2019-03-31,29.66,2598749880.0,Medical - Care Facilities,Healthcare,False,False,1421
ACHC,"Acadia Healthcare Company, Inc.",2019-06-30,34.31,3007237190.0,Medical - Care Facilities,Healthcare,False,False,1348
ACHC,"Acadia Healthcare Company, Inc.",2019-09-30,31.08,2712168290.0,Medical - Care Facilities,Healthcare,False,False,1404
ACHC,"Acadia Healthcare Company, Inc.",2019-12-31,33.22,2915553300.0,Medical - Care Facilities,Healthcare,False,False,1410
ACIW,"ACI Worldwide, Inc.",2019-03-31,33.209999,3871821060.0,Software - Infrastructure,Technology,False,False,1176
ACIW,"ACI Worldwide, Inc.",2019-06-30,34.72,4033387680.0,Software - Infrastructure,Technology,False,False,1183
ACIW,"ACI Worldwide, Inc.",2019-09-30,31.325,3624145875.0,Software - Infrastructure,Technology,False,False,1228
ACIW,"ACI Worldwide, Inc.",2019-12-31,37.885,4394887310.0,Software - Infrastructure,Technology,False,False,1160
ACM,AECOM,2019-03-31,29.68,4823624560.0,Engineering & Construction,Industrials,False,False,1049
ACM,AECOM,2019-06-30,36.6,5958246020.0,Engineering & Construction,Industrials,False,False,948
ACM,AECOM,2019-09-30,36.39,5909389920.0,Engineering & Construction,Industrials,False,False,947
ACM,AECOM,2019-12-31,41.79,6838261500.0,Engineering & Construction,Industrials,False,False,926
ACN,Accenture plc,2019-03-31,160.31,112462422045.0,Information Technology Services,Technology,False,False,81
ACN,Accenture plc,2019-06-30,171.31,119045419135.0,Information Technology Services,Technology,False,False,77
ACN,Accenture plc,2019-09-30,176.33,122281186136.0,Information Technology Services,Technology,False,False,70
ACN,Accenture plc,2019-12-31,193.86,134235348266.0,Information Technology Services,Technology,False,False,72
ACSNX,American Century Short Duration Fd Investor Cl,2019-03-31,8.48,40526934778.0,Asset Management - Leveraged,Financial Services,False,True,250
ACSNX,American Century Short Duration Fd Investor Cl,2019-06-30,8.61,40846673908.0,Asset Management - Leveraged,Financial Services,False,True,258
ACSNX,American Century Short Duration Fd Investor Cl,2019-09-30,8.65,40806706517.0,Asset Management - Leveraged,Financial Services,False,True,251
ACSNX,American Century Short Duration Fd Investor Cl,2019-12-31,8.69,40766739126.0,Asset Management - Leveraged,Financial Services,False,True,268
ADBE,Adobe Inc.,2019-03-31,272.17,132692400950.0,Software - Infrastructure,Technology,False,False,66
ADBE,Adobe Inc.,2019-06-30,300.97,146225672560.0,Software - Infrastructure,Technology,False,False,59
ADBE,Adobe Inc.,2019-09-30,276.25,133630688750.0,Software - Infrastructure,Technology,False,False,63
ADBE,Adobe Inc.,2019-12-31,329.809998,158968420000.0,Software - Infrastructure,Technology,False,False,56
ADC,Agree Realty Corporation,2019-03-31,53.5,2773418883.0,REIT - Retail,Real Estate,False,False,1374
ADC,Agree Realty Corporation,2019-06-30,50.02,2647157878.0,REIT - Retail,Real Estate,False,False,1431
ADC,Agree Realty Corporation,2019-09-30,58.28,3093342329.0,REIT - Retail,Real Estate,False,False,1318
ADC,Agree Realty Corporation,2019-12-31,56.38,3188257522.0,REIT - Retail,Real Estate,False,False,1346
ADI,"Analog Devices, Inc.",2019-03-31,96.47,39981956880.0,Semiconductors,Technology,False,False,253
ADI,"Analog Devices, Inc.",2019-06-30,103.02,42496295000.0,Semiconductors,Technology,False,False,242
ADI,"Analog Devices, Inc.",2019-09-30,100.59,41234068230.0,Semiconductors,Technology,False,False,246
ADI,"Analog Devices, Inc.",2019-12-31,107.5,43761760440.0,Semiconductors,Technology,False,False,251
ADKSX,Adirondack Small Cap Fund,2019-03-31,17.35,12131847731.0,Asset Management,Financial Services,False,True,619
ADKSX,Adirondack Small Cap Fund,2019-06-30,16.73,11872896338.0,Asset Management,Financial Services,False,True,636
ADKSX,Adirondack Small Cap Fund,2019-09-30,15.74,11169108766.0,Asset Management,Financial Services,False,True,657
ADKSX,Adirondack Small Cap Fund,2019-12-31,17.2,12071882622.0,Asset Management,Financial Services,False,True,653
ADM,Archer-Daniels-Midland Company,2019-03-31,35.58,24114200000.0,Agricultural Farm Products,Consumer Defensive,False,False,376
ADM,Archer-Daniels-Midland Company,2019-06-30,34.82,23266800000.0,Agricultural Farm Products,Consumer Defensive,False,False,400
ADM,Archer-Daniels-Midland Company,2019-09-30,34.86,22875990000.0,Agricultural Farm Products,Consumer Defensive,False,False,398
ADM,Archer-Daniels-Midland Company,2019-12-31,39.67,26095050000.0,Agricultural Farm Products,Consumer Defensive,False,False,382
ADN,"Advent Technologies Holdings, Inc.",2019-03-31,295.2,1977897564.0,Renewable Utilities,Utilities,False,False,1605
ADN,"Advent Technologies Holdings, Inc.",2019-06-30,298.2,1997753028.0,Renewable Utilities,Utilities,False,False,1635
ADNT,Adient plc,2019-03-31,14.37,1344830891.0,Auto - Parts,Consumer Cyclical,False,False,1874
ADNT,Adient plc,2019-06-30,24.059999,2254422000.0,Auto - Parts,Consumer Cyclical,False,False,1544
ADNT,Adient plc,2019-09-30,22.959999,2151352000.0,Auto - Parts,Consumer Cyclical,False,False,1570
ADNT,Adient plc,2019-12-31,21.25,1993250000.0,Auto - Parts,Consumer Cyclical,False,False,1684
ADNWW,"Advent Technologies Holdings, Inc.",2019-03-31,0.3001,1977897564.0,Renewable Utilities,Utilities,False,False,1605
ADNWW,"Advent Technologies Holdings, Inc.",2019-06-30,0.3,1997753028.0,Renewable Utilities,Utilities,False,False,1635
ADP,"Automatic Data Processing, Inc.",2019-03-31,142.12,70257345000.0,Staffing & Employment Services,Industrials,False,False,139
ADP,"Automatic Data Processing, Inc.",2019-06-30,146.61,71996953000.0,Staffing & Employment Services,Industrials,False,False,136
ADP,"Automatic Data Processing, Inc.",2019-09-30,142.93,69652730000.0,Staffing & Employment Services,Industrials,False,False,139
ADP,"Automatic Data Processing, Inc.",2019-12-31,151.8,73315000000.0,Staffing & Employment Services,Industrials,False,False,144
ADPT,Adaptive Biotechnologies Corporation,2019-06-30,40.099998,4983856008.0,Biotechnology,Healthcare,False,False,1043
ADPT,Adaptive Biotechnologies Corporation,2019-09-30,30.9,3843871935.0,Biotechnology,Healthcare,False,False,1193
ADPT,Adaptive Biotechnologies Corporation,2019-12-31,29.92,3771666998.0,Biotechnology,Healthcare,False,False,1255
ADSK,"Autodesk, Inc.",2019-03-31,163.82,35974872000.0,Software - Application,Technology,False,False,279
ADSK,"Autodesk, Inc.",2019-06-30,169.289993,37176084000.0,Software - Application,Technology,False,False,278
ADSK,"Autodesk, Inc.",2019-09-30,147.699997,32449689999.0,Software - Application,Technology,False,False,307
ADSK,"Autodesk, Inc.",2019-12-31,183.46,40361200000.0,Software - Application,Technology,False,False,271
ADT,ADT Inc.,2019-03-31,5.25,4887229000.0,Security & Protection Services,Industrials,False,False,1043
ADT,ADT Inc.,2019-06-30,5.0,4489893600.0,Security & Protection Services,Industrials,False,False,1113
ADT,ADT Inc.,2019-09-30,5.11,4524276447.0,Security & Protection Services,Industrials,False,False,1105
ADT,ADT Inc.,2019-12-31,7.02,6019599560.0,Security & Protection Services,Industrials,False,False,995
ADUS,Addus HomeCare Corporation,2019-06-30,76.08,1183728720.0,Medical - Care Facilities,Healthcare,False,False,2013
ADUS,Addus HomeCare Corporation,2019-09-30,79.279999,1230346320.0,Medical - Care Facilities,Healthcare,False,False,1972
ADUS,Addus HomeCare Corporation,2019-12-31,97.22,1508757180.0,Medical - Care Facilities,Healthcare,False,False,1890
ADVM,"Adverum Biotechnologies, Inc.",2019-03-31,54.1,3448334000.0,Biotechnology,Healthcare,False,False,1241
ADVM,"Adverum Biotechnologies, Inc.",2019-06-30,115.7,7460798800.0,Biotechnology,Healthcare,False,False,851
ADVM,"Adverum Biotechnologies, Inc.",2019-09-30,54.5,4021936500.0,Biotechnology,Healthcare,False,False,1169
ADVM,"Adverum Biotechnologies, Inc.",2019-12-31,115.2,8501414400.0,Biotechnology,Healthcare,False,False,814
ADX,"Adams Diversified Equity Fund, Inc.",2019-03-31,8.0,3085123985.0,Asset Management,Financial Services,False,True,1295
ADX,"Adams Diversified Equity Fund, Inc.",2019-06-30,8.56,3388409852.0,Asset Management,Financial Services,False,True,1273
ADX,"Adams Diversified Equity Fund, Inc.",2019-09-30,8.74,3447168405.0,Asset Management,Financial Services,False,True,1250
ADX,"Adams Diversified Equity Fund, Inc.",2019-12-31,9.43,3431934706.0,Asset Management,Financial Services,False,True,1305
AEE,Ameren Corporation,2019-03-31,60.98,17877224000.0,Regulated Electric,Utilities,False,False,472
AEE,Ameren Corporation,2019-06-30,63.41,18494139000.0,Regulated Electric,Utilities,False,False,465
AEE,Ameren Corporation,2019-09-30,67.92,19692300000.0,Regulated Electric,Utilities,False,False,441
AEE,Ameren Corporation,2019-12-31,65.59,18923520000.0,Regulated Electric,Utilities,False,False,481
AEG,Aegon N.V.,2019-03-31,3.84,13028400000.0,Insurance - Diversified,Financial Services,False,False,598
AEG,Aegon N.V.,2019-06-30,4.06,10476492981.0,Insurance - Diversified,Financial Services,False,False,687
AEG,Aegon N.V.,2019-09-30,3.43,8517306301.0,Insurance - Diversified,Financial Services,False,False,767
AEG,Aegon N.V.,2019-12-31,3.76,9342244802.0,Insurance - Diversified,Financial Services,False,False,775
AEIS,"Advanced Energy Industries, Inc.",2019-03-31,49.94,1946615640.0,Electrical Equipment & Parts,Industrials,False,False,1619
AEIS,"Advanced Energy Industries, Inc.",2019-06-30,56.3,2196867420.0,Electrical Equipment & Parts,Industrials,False,False,1562
AEIS,"Advanced Energy Industries, Inc.",2019-09-30,56.37,2201156810.0,Electrical Equipment & Parts,Industrials,False,False,1546
AEIS,"Advanced Energy Industries, Inc.",2019-12-31,69.91,2731089600.0,Electrical Equipment & Parts,Industrials,False,False,1454
AEM,Agnico Eagle Mines Limited,2019-03-31,37.16,10102953950.0,Gold,Basic Materials,False,False,691
AEM,Agnico Eagle Mines Limited,2019-06-30,43.64,11968982820.0,Gold,Basic Materials,False,False,632
AEM,Agnico Eagle Mines Limited,2019-09-30,46.68,12776924910.0,Gold,Basic Materials,False,False,605
AEM,Agnico Eagle Mines Limited,2019-12-31,53.8,14741671140.0,Gold,Basic Materials,False,False,568
AEO,"American Eagle Outfitters, Inc.",2019-03-31,18.95,3816141780.0,Apparel - Retail,Consumer Cyclical,False,False,1181
AEO,"American Eagle Outfitters, Inc.",2019-06-30,14.68,2906267120.0,Apparel - Retail,Consumer Cyclical,False,False,1368
AEO,"American Eagle Outfitters, Inc.",2019-09-30,14.1,2723532640.0,Apparel - Retail,Consumer Cyclical,False,False,1400
AEO,"American Eagle Outfitters, Inc.",2019-12-31,12.9,2460956400.0,Apparel - Retail,Consumer Cyclical,False,False,1535
AEP,"American Electric Power Company, Inc.",2019-03-31,66.31,40878655618.0,Regulated Electric,Utilities,False,False,247
AEP,"American Electric Power Company, Inc.",2019-06-30,71.13,43522034066.0,Regulated Electric,Utilities,False,False,235
AEP,"American Electric Power Company, Inc.",2019-09-30,76.18,46296501919.0,Regulated Electric,Utilities,False,False,219
AEP,"American Electric Power Company, Inc.",2019-12-31,77.44,46744350089.0,Regulated Electric,Utilities,False,False,235
AER,AerCap Holdings N.V.,2019-03-31,47.13,6475095026.0,Rental & Leasing Services,Industrials,False,False,896
AER,AerCap Holdings N.V.,2019-06-30,51.08,6877556900.0,Rental & Leasing Services,Industrials,False,False,888
AER,AerCap Holdings N.V.,2019-09-30,54.16,7291755234.0,Rental & Leasing Services,Industrials,False,False,849
AER,AerCap Holdings N.V.,2019-12-31,60.81,7886585325.0,Rental & Leasing Services,Industrials,False,False,852
AES,The AES Corporation,2019-03-31,14.44,15232000000.0,Diversified Utilities,Utilities,False,False,522
AES,The AES Corporation,2019-06-30,13.63,11135282113.0,Diversified Utilities,Utilities,False,False,662
AES,The AES Corporation,2019-09-30,13.38,10573244176.0,Diversified Utilities,Utilities,False,False,676
AES,The AES Corporation,2019-12-31,16.43,13213628616.0,Diversified Utilities,Utilities,False,False,621
AFG,"American Financial Group, Inc.",2019-03-31,55.02,8698209000.0,Insurance - Property & Casualty,Financial Services,False,False,764
AFG,"American Financial Group, Inc.",2019-06-30,59.7,9289800000.0,Insurance - Property & Casualty,Financial Services,False,False,734
AFG,"American Financial Group, Inc.",2019-09-30,62.62,9739252535.0,Insurance - Property & Casualty,Financial Services,False,False,707
AFG,"American Financial Group, Inc.",2019-12-31,65.01,9847547749.0,Insurance - Property & Casualty,Financial Services,False,False,744
AFGB,"American Financial Group, Inc.",2019-03-31,17.34,8698209000.0,Insurance - Property & Casualty,Financial Services,False,False,764
AFGB,"American Financial Group, Inc.",2019-06-30,18.44,9289800000.0,Insurance - Property & Casualty,Financial Services,False,False,734
AFGB,"American Financial Group, Inc.",2019-09-30,19.02,9739252535.0,Insurance - Property & Casualty,Financial Services,False,False,707
AFGB,"American Financial Group, Inc.",2019-12-31,19.8,9847547749.0,Insurance - Property & Casualty,Financial Services,False,False,744
AFGC,"American Financial Group, Inc.",2019-12-31,21.51,9847547749.0,Insurance - Property & Casualty,Financial Services,False,False,744
AFJAX,Virtus NFJ International Value Fund,2019-03-31,16.32,1657850915.0,Asset Management,Financial Services,False,True,1736
AFJAX,Virtus NFJ International Value Fund,2019-06-30,16.55,1672373239.0,Asset Management,Financial Services,False,True,1766
AFJAX,Virtus NFJ International Value Fund,2019-09-30,16.02,1604866246.0,Asset Management,Financial Services,False,True,1799
AFJAX,Virtus NFJ International Value Fund,2019-12-31,17.47,1747747696.0,Asset Management,Financial Services,False,True,1789
AFL,Aflac Incorporated,2019-03-31,43.0,37168231640.0,Insurance - Life,Financial Services,False,False,270
AFL,Aflac Incorporated,2019-06-30,48.37,41303785720.0,Insurance - Life,Financial Services,False,False,252
AFL,Aflac Incorporated,2019-09-30,45.57,38369290560.0,Insurance - Life,Financial Services,False,False,272
AFL,Aflac Incorporated,2019-12-31,46.31,38318961400.0,Insurance - Life,Financial Services,False,False,285
AFYA,Afya Limited,2019-09-30,25.31,2211413745.0,Education & Training Services,Consumer Defensive,False,False,1542
AFYA,Afya Limited,2019-12-31,26.77,2433864738.0,Education & Training Services,Consumer Defensive,False,False,1545
AG,First Majestic Silver Corp.,2019-03-31,6.24,1260545007.0,Silver,Basic Materials,False,False,1920
AG,First Majestic Silver Corp.,2019-06-30,7.36,1518139327.0,Silver,Basic Materials,False,False,1828
AG,First Majestic Silver Corp.,2019-09-30,8.98,1852333757.0,Silver,Basic Materials,False,False,1687
AG,First Majestic Silver Corp.,2019-12-31,12.11,2523098768.0,Silver,Basic Materials,False,False,1514
AGCO,AGCO Corporation,2019-03-31,58.63,5395704000.0,Agricultural - Machinery,Industrials,False,False,986
AGCO,AGCO Corporation,2019-06-30,64.77,5908404000.0,Agricultural - Machinery,Industrials,False,False,954
AGCO,AGCO Corporation,2019-09-30,63.3,5722920000.0,Agricultural - Machinery,Industrials,False,False,963
AGCO,AGCO Corporation,2019-12-31,64.73,5816925000.0,Agricultural - Machinery,Industrials,False,False,1013
AGEN,Agenus Inc.,2019-03-31,58.4,7862742400.0,Biotechnology,Healthcare,False,False,806
AGEN,Agenus Inc.,2019-06-30,58.8,8091997200.0,Biotechnology,Healthcare,False,False,807
AGEN,Agenus Inc.,2019-09-30,51.6,7114917600.0,Biotechnology,Healthcare,False,False,863
AGEN,Agenus Inc.,2019-12-31,81.4,11807965400.0,Biotechnology,Healthcare,False,False,667
AGI,Alamos Gold Inc.,2019-03-31,4.65,1914952560.0,Gold,Basic Materials,False,False,1634
AGI,Alamos Gold Inc.,2019-06-30,5.53,2281063120.0,Gold,Basic Materials,False,False,1532
AGI,Alamos Gold Inc.,2019-09-30,5.5,2265439400.0,Gold,Basic Materials,False,False,1525
AGI,Alamos Gold Inc.,2019-12-31,5.72,2354325680.0,Gold,Basic Materials,False,False,1575
AGIO,"Agios Pharmaceuticals, Inc.",2019-03-31,64.459999,3785235848.0,Biotechnology,Healthcare,False,False,1185
AGIO,"Agios Pharmaceuticals, Inc.",2019-06-30,49.58,2915479215.0,Biotechnology,Healthcare,False,False,1366
AGIO,"Agios Pharmaceuticals, Inc.",2019-09-30,32.4,2071975788.0,Biotechnology,Healthcare,False,False,1592
